Time, Username, Tweet, Replies, Retweets, Likes, Language, urlStatus
Aug 15,@Fendy_cp,"@indosatcare
 Min tolong berhentikan langganan sms premium dari 95799 sudah pernah 
berhentikan lewat *123*44# dan lewat*123*5*9*7*3*2# tapi gak dapat 
balasan ,dan sms premium masih jalan dan pulsa saya kesedot terus

Padahal gak pernah daftar sms konten premium",1,0,1,Indonesian,https://twitter.com/Fendy_cp/status/1029628249821741056
Aug 15,@rendiedwi,Nah ini kasusnya sama dengan saya... kalau saya 4Gnya ilang2an mulu,0,0,1,Indonesian,https://twitter.com/rendiedwi/status/1029620017778712579
Aug 15,@IchaVarma,"Iya, terakhir saya bulan juni sdh kesana untuk minta nomor baru, saya belum mau menutup nomor tersebut.
Saya mau detail biaya2 tersebur apa???
Karena setahu saya biaya pengiriman tagihan kerumah sudah dihapuskan",0,0,0,Indonesian,https://twitter.com/IchaVarma/status/1029573989759246337
Aug 15,@assa_2nd,"Nikmati
 Pkt UNLIMITED dgn GRATIS akses ke FB,Path,Twitter,Whatsapp,BBM, Line, 
FB Msg, iFlix&Spotify gak habis habis. Info *123# atau myIM3 http://im3.do/m3 
GRATIS ? Gratis apanya ? Klo kuota utama udah abis aja lgsg pending semua..",0,0,0,Indonesian,https://twitter.com/assa_2nd/status/1029557976565276672
Aug 15,@ayieesteikhold,"@IndosatCare
 karena respons nya luama banget. Saya minta tolong yaa, stop semua 
layanan sms di nomor saya, nomor masih yang lama. Cek DM kalo gak di 
simpan datanya. Kredit saya terbuang terus hanya untuk layanan sms yang 
saya GAK PERNAH sekalipun daftar.pic.twitter.com/dzJpx4NhqI",0,0,0,Indonesian,https://twitter.com/ayieesteikhold/status/1029547875611566080
Aug 15,@asteranggra,"@IndosatCare
 saya sudah isi kuota utk paket yellow tapi tdk berhasil padahal sdh 
sukses dri counter pulsanya. Gimana ini? Saya dpt sms dri 363 seperti 
ini:pic.twitter.com/yqTRBoD38s",0,0,0,Indonesian,https://twitter.com/asteranggra/status/1029505249495511040
Aug 15,@Chiteuu,"Dear Indosat, kenapa sih selalu punya beribu cara buat ngabisin pulsa sampe abis tida bersisa?!?!?!?!?!?!?!?!??!?!",0,1,0,Indonesian,https://twitter.com/Chiteuu/status/1029415177253318661
Aug 14,@CvForevers,"@IndosatCare
 Hallo Min, mau nanya kenapa setiap kali memakai paket Yellow im3 pulsa 
selalu terpotong? Padahal masa aktif kuotanya blm habis, Misalnya pasang
 paket Yellow im3 siang, pas chek pulsa besok paginya udah kepotong 
kadang 3k kadang 2k, itu gimana ya min?",1,0,0,Indonesian,https://twitter.com/CvForevers/status/1029328062259679232
Aug 14,@tirtirtier,"@IndosatCare
 selamat sore, mohon info. Ini saya barusan posisi hp internet off.. 
tapi pas isi pulsa 25rb langsung keambil sama indosat padahal 
internetnya mati. Mohon ditindaklanjutipic.twitter.com/cvy53n90QA",1,0,0,Indonesian,https://twitter.com/tirtirtier/status/1029306974444257282
Aug 14,@vikarfallero,"@IndosatCare
 sore min,saya sudah melakukan pembayaran melalui atm,tetapi ko nomer 
saya belom aktif juga ? biasanya tiap bulan dikirimi oleh indosat 150rb 
pulsa.terima kasihpic.twitter.com/5NKyVmyMZd",0,0,0,Indonesian,https://twitter.com/vikarfallero/status/1029306081292349440
Aug 14,@MHdiah,"@IndosatCare
 Siang, mau nanya ini tuh paket apa yaaa?? Gak pernah aktifin tapi 
muncul terus, dan kalo pulsa ada selalu ngurangin pulsa setiap hari. 
Tapi kalau pulsa habis tetap gak ilang min.. jadi gimana ya solusi buat 
ngilanginnya?pic.twitter.com/E8WLDJ0SiC",0,0,0,Indonesian,https://twitter.com/MHdiah/status/1029266877292265472
Aug 14,@nadhifarmdn,@IndosatCare cek dm dong. Pulsa saya sering kepotong nih,0,1,0,Indonesian,https://twitter.com/nadhifarmdn/status/1029242467269242881
Aug 14,@Dinda_P,"@IndosatCare @IndosatOoredoo
 tolong dijelaskan kenapa bisa saya berlangganan sedangkan saya tidak 
pernah merasa mendaftarkan nomer hape saya untuk game tersebut. Hal ini 
menyebabkan pulsa di nomer m3 saya hilang.pic.twitter.com/sOTnrSRolt",3,0,0,Indonesian,https://twitter.com/Dinda_P/status/1029226109957632000
Aug 14,@wahyuniayu,"@IndosatCare
 dari kemarin lapor tdk bisa beli kuota tanggapannya disuruh tunggu 
karena sedang ada kerusakan di system dan informasinnya akan selesai 
paling lambat dalam 1x24 jam. dan sampai pagi ini masih blm solved 
problemnya... (1)pic.twitter.com/CNDsDrLY0L",0,0,0,Indonesian,https://twitter.com/wahyuniayu/status/1029161723498905601
Aug 14,@faizalazizFA,"@IndosatCare INDOSAT OH INDOSAT, KASIH KELUHAN MALAH WAKTU ERRORNYA MELUAS TERIMA KASIH LAYANAN ERRORNYA SUMPAH EMOSI BERAT KALO GINI",0,0,1,Indonesian,https://twitter.com/faizalazizFA/status/1029161103077462016
Aug 14,@Poh25797,Disini keterangannya kalo pengguna uc bisa gratis akses melalui aplikasi myim3 tapi ini gak bisa kenapa yapic.twitter.com/vxsxLyiRJV,1,0,0,Indonesian,https://twitter.com/Poh25797/status/1029151687557009409
Aug 14,@ronal_ys,"Ga
 ngefek, emang lemot dr jaringannya. Keliatan banget ada pembatasan di 
speed download, berbanding terbalik dgn speed upload yg kenceng. Percuma
 paket mahal kuota gede, ga bakal kepake klo jaringan ky indosat. 
Mending balik jaman dial up aja sklian.pic.twitter.com/QjlarS2vOP",0,0,0,Indonesian,https://twitter.com/ronal_ys/status/1029051416919199751
Aug 13,@meitataslim,"@IndosatCare
 sudah berkali2 komplain, bahkan sudah telpon ke CS tapi gak ada 
perubahan. Sudah 14 tahun pake nomor ini, sayang kalo mau ganti, tapi 
saya kecewa kalo terus seperti ini. Tolonglah indosat, jangan kecewakan 
kami.pic.twitter.com/NUPU8vlHEf",0,0,0,Indonesian,https://twitter.com/meitataslim/status/1029047353620062208
Aug 13,@RizkyYuliansyah,"@IndosatCare
 sinyalmu semakin lama semakin tidak berguna...hampir 2 minggu kaya gini
 terus pulsa terus motong,sinyal antara hilang dan tidak ada,jangan 
bilang dalam status ""pemeliharaan jaringan"" atau ""ada gangguan""pic.twitter.com/DG9ksTHoTe",0,0,0,Indonesian,https://twitter.com/RizkyYuliansyah/status/1029039101691883520
Aug 13,@absurdnymous,"@IndosatCare @IndosatOoredoo @IndosatBusiness @IndosatCare
 saya lg di shanghai otw ke yiwu, dari td siang daftar roaming 
internasional, pulsa sdh di potong tp ada sms lanjutan pendaftaran 
gagal,pic.twitter.com/wuUkIzlSqI",0,0,0,Indonesian,https://twitter.com/absurdnymous/status/1029035987379224576
Aug 13,@akbarriyan,"@IndosatCare ini internet? Unggah aja 0.00.. 4g loh pdhl.. di DM kg dibls.. dimention kg ditanggepin.. solusi cuma bisa itu"" aja.. pic.twitter.com/1s5XzOmSUy",0,0,0,Indonesian,https://twitter.com/akbarriyan/status/1029028407961509889
Aug 13,@shelvani_09,"@IndosatCare tolong doang min,tiba tiba langganan fun apaan coba ini,mana gk bisa UNREG lagi tolong yah min,lama lama kesel pake Indosatpic.twitter.com/H40Zo6Pa7s",1,0,0,Indonesian,https://twitter.com/shelvani_09/status/1028986762436042757
Aug 13,@retnowatiii,"@IndosatCare sore min, saya dapet SMS kaya gini .. padahal ga pernah registrasi .. ko bisa ya? 
Boleh minta tolong di non aktifkan ya :)pic.twitter.com/O11oUGHlyP",0,0,0,Indonesian,https://twitter.com/retnowatiii/status/1028957094374830080
Aug 13,@adindariantika,"@indosatcare operator sampah, lu liat ping sinyal gue merah. Balikin bintang gue! emang sinyal jelek ambruk bagian dari pelayanan ya?pic.twitter.com/nBV3xrSbzf",1,0,0,Indonesian,https://twitter.com/adindariantika/status/1028873180557934592
Aug 13,@Numa_nurmaa,"@IndosatCare
  ga paham sama paketan indosat. Katanya 3hari lagi perpanjangan paket 
internet, dihari yg sama pulsa sy ludes kena tarif internet!!!! Tlg 
dibalikin pulsa saya!!! Sdh ber kali2 kejadian kyk gini...pic.twitter.com/2yyMVhxRQo",0,0,0,Indonesian,https://twitter.com/Numa_nurmaa/status/1028849106448351232
Aug 12,@diahilw,"@IndosatCare
 malem min mau tnya kan paketan aku harusnya abis hari ini atau gak 
besok nah udah ku isi pulsa tp pulsanya blm kepotong cuma ko di my m3 
masa perpanjangnya 30haripic.twitter.com/DNzdO61ASW",1,0,0,Indonesian,https://twitter.com/diahilw/status/1028632978795028480
Aug 12,@sengagung,"Diblsnya
 ke dm yg mana? Ini punya gw sama sekali tanpa ada replyan dari pihak 
indosat, kalo memang pertgl 6 udah dibls, bolehkah saya minta dibls lagi
 untuk yg kedua, karena yg pertamapun gaada masuk di dm saya. Thxpic.twitter.com/2HX86Iv6qn",0,0,3,Indonesian,https://twitter.com/sengagung/status/1028516328242475008
Aug 12,@sigit_parwanto,"Setiap dikomplain balesannya suruh dm, di dm aja setahun sekali aja egk pasti dibales !!",0,1,3,Indonesian,https://twitter.com/sigit_parwanto/status/1028476955992027136
Aug 12,@Chapunggg,"@IndosatCare kartu indosat saya hilang sinyal sama sekali, icon sinyal ada tanda x, tolong periksa 085692821462",0,0,0,Indonesian,https://twitter.com/Chapunggg/status/1028475602091704321
Aug 12,@AnaFarh21,Indosat lg diambang bangkrut. Ngambilin pulsa disetiap nomor untuk bayar utang2 perusahaan kali ya wkwk,0,0,4,Indonesian,https://twitter.com/AnaFarh21/status/1028418315503300610
Aug 12,@fadhlirmdn,"Udh
 pulsa dipotong, internet lemot nya sengah mati. Allahuakbar-_- and 
cukup dengan ngasi alesan basi atau sok sok peduli ngasi solusi, karna 
ga ngaru, lemot lemot juga-_-",1,0,2,Indonesian,https://twitter.com/fadhlirmdn/status/1028410811226550272
Aug 12,@ajiseno555,"Pelayanan makin bobrok,transfer pulsa aja gakda respon..solusi nol...",1,0,2,Indonesian,https://twitter.com/ajiseno555/status/1028376284076732416
Aug 12,@callmeubi,Percuma si di dm gabakal bales,2,0,1,Indonesian,https://twitter.com/callmeubi/status/1028345885069963264
Aug 12,@helloomen,"Kenapa ya Indosat jaringannya jelek bener padahal di kawasan ibukota loh,dan datanya juga masih 20 G",2,0,2,Indonesian,https://twitter.com/helloomen/status/1028344718046900224
Aug 12,@ferdilay,"Perpanjangan paket internet saya tidak jalan, data rollover hilang dan pulsa saya tersedot habis... Bisa tolong di kembalikan??",2,0,3,Indonesian,https://twitter.com/ferdilay/status/1028342253226418177
Aug 12,@septiayudwirani,Min kenapa indosat gangguan sih? Sinyal endet endet ngelag bgt gini,1,0,0,Indonesian,https://twitter.com/septiayudwirani/status/1028340198742999040
Aug 11,@ErvanRendy36,Min beli tower Indosat dimana? Biar bagus sinyal di daerah saya.,1,0,2,Indonesian,https://twitter.com/ErvanRendy36/status/1028300185695223808
Aug 11,@aris_supriyatno,"super
 parah speed download nya buat saya...masak paling cepat mentok di 30an 
kb per detik...ini yg tk download ukuran 1,6gb mau kelar 
kapannnnnn????udah sampai in keluhan 2 mingguan yang lalu...ke cs...gak 
ada perbaikan....4g nya bener tu..cuma label doankkk.......pic.twitter.com/l57KvEIm56",1,0,2,Indonesian,https://twitter.com/aris_supriyatno/status/1028298925785022464
Aug 11,@anisa_prtw,Pemeliharaan sistem nya jgn trlalu lama ya dan Setelah pemeliharaan sistem semoga jaringan nya lebih Baik lagi ya,1,0,2,Indonesian,https://twitter.com/anisa_prtw/status/1028297919248523264
Aug 11,@Gegenokitaro00,Dari dulu pemeliharaan sistem mulu!! Kambing dipelihara biar gemuk!!,3,0,9,Indonesian,https://twitter.com/Gegenokitaro00/status/1028293046780092418
Aug 11,@marizkapspta,Alah orang keluhan gue ga pernah di respon,1,1,3,Indonesian,https://twitter.com/marizkapspta/status/1028289979716255745
Aug 11,@ragassatria,Gituu aja terus #2019GantiOperator,2,1,5,,https://twitter.com/ragassatria/status/1028289237378973697
Aug 11,@Deknanas,Error lagi ya? Gak bisa cek kuota ,2,1,4,Indonesian,https://twitter.com/Deknanas/status/1028266208548683777
Aug 11,@Neo_cosmic,"Kuota internet 3 hari terakhir sy cek masih 4 Giga tiba2 lsg mjd 0, itu bagaimana ceritanya.",0,0,1,Indonesian,https://twitter.com/Neo_cosmic/status/1028262817776852992
Aug 11,@Fayfievan,"Untuk
 kesekian kali sinyal 4G drop. Hanya bisa 3G itupun lemotnya minta 
ampun. Bagaimana usaha ooredoo utk memperbaiki masalah ini. Sudah 4 hari
 tdk bisa internet kecuali pindah lokasi sekitar 100m dlu..pic.twitter.com/f8mqiUNadv",0,0,0,Indonesian,https://twitter.com/Fayfievan/status/1028081070476935168
Aug 11,@Renvire,"@IndosatCare
 tidak bisa isi paket. Sudah sesuai syarat. Sudah restart, dan tetap 
gagal. Bulan lalu juga mengalami kendala yg sma dan harus ke gerai 
indosat untuk diproses. Apakah harus selalu ke gerai indosat untuk isi 
paket sekarang? Mohon di perbaiki sistemnyapic.twitter.com/4wKkqfSjyX",0,0,0,Indonesian,https://twitter.com/Renvire/status/1027983994711764992
Aug 11,@zahra_barfi,"@IndosatCare
 tolongdong..sy sejk lebih dri 1bulan terakhir menggunkn indosat paket 
yellow selalu menguras pulsa (brpapun pulsa yg sy isi slalu habis g 
sewajarnya..kdng pulsa 10rb/5rb cuma dlam sekali dftar)pdhl sy 
menggunakn pket yellow dlm tujuan menghemat..tpi malah boros seklipic.twitter.com/5Xhl6Z9SRQ",1,0,0,Indonesian,https://twitter.com/zahra_barfi/status/1027970197909434368
Aug 10,@zakiunyu,"@IndosatCare
 paket Yellow ga jelas. udah naik 1000 alesannya buat pulsa safe dan 
biaya berlangganan otomatis tapi kenyataannya tetep aja pulsa kepotong 
karena paket ga diperpanjang!",2,1,0,Indonesian,https://twitter.com/zakiunyu/status/1027925671085887488
Aug 10,@syaifatania,@IndosatCare sy mau daftar paket Freedom L kok gak bisa ya? Katanya tidak ada yg perlu dikonfirmasi. Please help ya. Thankspic.twitter.com/GprkDLuQPe,1,0,0,Indonesian,https://twitter.com/syaifatania/status/1027892919783452672
Aug 10,@sapicengo,"@IndosatCare
 min, aplikasi my im3 tuh ready gak sih? Saya mau beli paket freedom 
combo jd ribet. Selalu gitu abis bales ok jawabannya tidak ada yg perlu 
dikonfirmasi. Beli lewat *123# ribet. Hmmmpic.twitter.com/w1vCkYfKTD",0,0,0,Indonesian,https://twitter.com/sapicengo/status/1027832550662725632
Aug 10,@rinaldiufo,"@IndosatCare
 di gedung BRI 2 Sudirman jakarta, sinyal Indosat nya lambat, apakah 
terkena FUP Paket Unlimited Jumbo? Atau memang lagi lambat? Trimspic.twitter.com/xzwpuePFra",1,0,0,Indonesian,https://twitter.com/rinaldiufo/status/1027732998009974784
Aug 10,@IndosatCare,"Hai kak Harro, maaf karena late respon. Kendalanya kita bantu follow up dulu ya. Mohon tunggu update selanjutnya. Salam^Irene",1,0,0,Indonesian,https://twitter.com/IndosatCare/status/1027726660760752128
Aug 10,@AnisaFaticha,Aku pun tak pernah di balas.  Pulsa selalu kesedot. @Denis_Alhamidi,0,0,1,Indonesian,https://twitter.com/AnisaFaticha/status/1027712187773722626
Aug 10,@nsyvionita,"@IndosatCare Saya pengguna paket 1GB/hari dgn perpanjang otomatis/langganan.
[Pict 1] Paket saya telah diperpanjang hari ini pk 00.05 - tgl 11 pk 00.04
[Pict 2] pk 00.08 saya dpt sms kalo saya menggunakan internet dgn tarif perKB sampai 46.800.
Tolong ya knapa bisa begitu?pic.twitter.com/3weq8r9uay",2,0,0,Indonesian,https://twitter.com/nsyvionita/status/1027683615545540609
Aug 9,@darus_s,"@IndosatCare
 Min, sore hingga malam ini saya nerima SMS dari nmor yg tdak jelas dn 
menguras pulsa. Sya tdk prnah berlangganan lyanan ini tpi trus dapat 
SMS. Tolong segera ditindaklanjuti.pic.twitter.com/R28pw2NAM5",2,0,0,Indonesian,https://twitter.com/darus_s/status/1027590903165116416
Aug 9,@prita0403,"@IndosatCare
 selamat malam, saya mau tanya teman saya kok tidak bisa aktifin paket 
baru? Setiap aktifin paket dan udh dibales ok jawabannya malah seperti 
ini. Kenapa seperti itu ya? Terima kasihpic.twitter.com/uT6rzDMuAh",1,0,0,Indonesian,https://twitter.com/prita0403/status/1027549624578392066
Aug 9,@indrianisa,"Akan
 tetapi, mengutip Dirjen Aplikasi Informatika Kominfo, ""Mungkin ada 
kesalahan. Ada operator yang memasukkan layanan streaming, padahal 
harusnya cuma mesin pencari saja.""https://m.kumparan.com/@kumparantech/penjelasan-kominfo-soal-akun-youtube-yang-tiba-tiba-restricted-mode-1533808473208081664 …",2,2,0,Indonesian,https://twitter.com/indrianisa/status/1027543968509177857
Aug 9,@khoyo,@IndosatCare tolong saya........pic.twitter.com/FNG4VHke2R,0,0,1,Indonesian,https://twitter.com/khoyo/status/1027480557796487169
Aug 9,@PutriSriR1,"@IndosatCare
 Kenapa bertele-tele sekali penyelesaian masalah dari kalian ? Saya cuma
 minta pertanggung jawaban atas kekeliruan data kalian yang nyebabin 
hangusnya kartu saya. Kok jadi kayak pengemis saya kalian buat. @kemkominfo @IM3Ooredoo",1,0,0,Indonesian,https://twitter.com/PutriSriR1/status/1027460534235422720
Aug 9,@ari_ashagadisku,"@IndosatCare @YLKI_ID @aduanBRTI
 pulsa sering banget kepotong, padahal paket internet sudah diperpanjang
 otomatis. Liat kronologi waktu smsnya, 18.40 sdh perpanjangan otomatis,
 18.41 dpt sms pemakaian internet per kb. Nomor 0816 460 30066. 
Terpotong rp.13.800pic.twitter.com/H36sEVhkj0",0,0,0,Indonesian,https://twitter.com/ari_ashagadisku/status/1027291973554565120
Aug 8,@subandotxandy,"malam kak,ko saya mau nonton band favorit saya di youtube ga bisa ya? padahal ga ada unsur pornografinya lohh",2,1,0,Indonesian,https://twitter.com/subandotxandy/status/1027198900300480513
Aug 8,@zraaaa,"min, konsumen gk bakal protes kalo yg diblokir itu emng konten2 yg mngandung sara, kkerasan, dan porno
.
lain cerita kalo yg diblokir itu lbh dri separuh konten dri ytube dan itu sma sekali gk ada unsur2 yg emng hrs disensor
.
plisss indosat be smart dong kalo mau blokir konten",2,3,3,Indonesian,https://twitter.com/zraaaa/status/1027181058289102850
Aug 8,@aandrriee,@IndosatCare mohon dibantu kenapa im3 saya tidak bisa melakukan pembelian di playstore..,0,0,1,Indonesian,https://twitter.com/aandrriee/status/1027177977782521866
Aug 8,@erikaoely,"@IndosatCare
 min mau tanya ini saya ada gratisan youtube tapi setiap mau buka 
youtube gabisa terus. hp saya udah di restart dan tetap masih gabisa. 
sedangkan adik saya pengguna im3 juga tapi tdk bermasalah. mohon 
bantuannyapic.twitter.com/6itLxr7RIS",1,0,0,Indonesian,https://twitter.com/erikaoely/status/1027112147883421697
Aug 8,@ANCendra,"@IndosatCare
 halo, mau tanya kenapa applikasi youtube (android) saya otomatis diatur
 operator ke restricted mode ya? Saya tdk bisa melihat/menulis komentar 
di youtube..",1,0,1,Indonesian,https://twitter.com/ANCendra/status/1027100286832136192
Aug 8,@expelieurmus,"Tapi
 dari pihak sana pun bilangnya gini min, terus kan di pict atas juga 
udah jelas terlulis ""turned on by your network administrator""pic.twitter.com/uxXttceQPz",1,1,2,Indonesian,https://twitter.com/expelieurmus/status/1027039587619627008
Aug 8,@Kudjay,"@IndosatCare @YoutubeID
 Ini indosat kenapa per hari ini jadi otomatis nge setting youtube jadi 
restricted mode ya? Padahal saya coba pake sim lain (Telkomsel, gambar 
kanan) baik2 aja, Restricted modenya gak aktif.

Parah ini sih...pic.twitter.com/uA9iOM3jrx",5,4,0,Indonesian,https://twitter.com/Kudjay/status/1027039493092560896
Aug 8,@HD_fradika,"@IndosatCare
 Ternyata bukan hanya saya, banyak pengguna indosat pada hari ini gga 
bisa full akses youtube, karena jadi restricted mode. Apa-apaan ini Min?
 Restricted mode kan bisa diset manuat di app nya atau akunnya, bagus 
untuk mengkontrol penggunan anak kecil. Lah ini ?",3,0,4,Indonesian,https://twitter.com/HD_fradika/status/1027033590624739328
Aug 8,@kiw612,@IndosatCare sekarang buka youtube pake indosat dibatasi yaa? Apa ini kebijakan dari @kemkominfo ? Tapi kenapa bukan video dengan konten negatif saja yg diblokir? Hampir semua video yg biasa saya putar juga diblok... pic.twitter.com/71uEXgPlPs,2,7,1,Indonesian,https://twitter.com/kiw612/status/1027032711758733315
Aug 8,@tokydoky_,"@IndosatCare
 min kenapa ketika pakai koneksi internet dr indosat. Restrict mode 
/mode terbatas youtube apps selalu aktif dan terkunci / tidak bisa 
dinonaktifkan. Saya jd tidak bisa ngepost komen/melihat komen",1,1,1,Indonesian,https://twitter.com/tokydoky_/status/1027025515486404610
Aug 8,@SigitRexoss,"Saya juga pengguna Indosat dan YouTube saya masuk ke mode restricted, tanpa bisa     
dimatikan. Notice juga bilang kalo mode nya diaktifkan oleh network administrator",0,0,2,Indonesian,https://twitter.com/SigitRexoss/status/1027020012861583360
Aug 8,@rnaksm,"@IndosatCare
 ini kenapa toba tiba pindah ke restrictied mode ? Seenak jidat aja toba
 tiba pindah mode gitu tanpa pemberitahuan sebelumnya gila sihhhhh... 
Gue jadi gak leluasa ini. ..",1,0,1,Indonesian,https://twitter.com/rnaksm/status/1027019057319436288
Aug 8,@enip031,"Ini kenapa setiap buka YouTube msti pake mode terbatas, mau nonton video K-Pop g bisa semua..why @IndosatCare ",1,0,1,Indonesian,https://twitter.com/enip031/status/1027019053330718720
Aug 8,@hadismur,"@IndosatCare pagi admin, bisa dibantu ini kenapa restricted mode nya otomatis aktif di youtube apps?pic.twitter.com/8N38dDhBgi",1,0,2,Indonesian,https://twitter.com/hadismur/status/1026977085636587520
Aug 7,@nandoFery,"@IndosatCare
 lihat tweet saya isinya indosat semua.. Sebanyak itu tweet tidak ada 
tanggapan. CS aja ga bisa di telpon. Kocak. KECEWA SAMA INDOSAT.  #indosat #internet #kecewa #provider #sinyal #pulsa #jaringan #telepon",0,0,1,Indonesian,https://twitter.com/nandoFery/status/1026793042475282433
Aug 7,@ZakariaArgo,"Ala ya gitu trus bilangnya tapi apa hasilnya noll bukan hanya sekali kau bilang kayak ini uda bosen denger.
Emang pulsa ini beli dari uang mamak loh apa kau bilang sabar"""""""""""""".
Kita ini sering di rugikan .... apa kamu mau ganti kerugian kami ngkk kan @IndosatCare penipu",1,0,4,Indonesian,https://twitter.com/ZakariaArgo/status/1026734769076236289
Aug 7,@gie99496808,"Min,
 mnta tolong no istri ku 085723806400 a/n Nur Rokhmawati ko tiba2 
berlangganan sms nyedot pulsa y padahal ga pnh merasa langganan & 
disitu tdk ada cara buat Unreg nya. 
Minta tolong min utk di Unreg smua layanan sms nyedot pulsa di no istri 
ku itu, Thanx Indosat",2,0,0,Indonesian,https://twitter.com/gie99496808/status/1026711435731030016
Aug 7,@handyoofficial,"sedikit
 usul nih, coba dibikin costumercare keliling setiap seminggu sekali di 
kantor kecamatan gitu, biar lebih mudah mengakses orang2 yg jauh dr 
jangkauan",1,0,1,Indonesian,https://twitter.com/handyoofficial/status/1026640551402037249
Aug 7,@_IqBaLcom_,"@IndosatCare
 nomor ini tidak bisa akses unlimited chat 085600111139, apn sudah 
indosatgprs proxy,username,port sdh dikosongi jaringan 3G/4G sama aja",0,0,1,Indonesian,https://twitter.com/_IqBaLcom_/status/1026634079481999360
Aug 7,@Zakariayusri192,@IndosatCare admin mau nanya untuk unlimited aplikasi itu aplikasi apa aja yg masuk unlimited,0,0,1,Indonesian,https://twitter.com/Zakariayusri192/status/1026616689226469376
Aug 7,@ojoy84,"malam,
 saya pakai hape merk BOLT ZTE BLADE Q LUX 4G, namun tidak dapat dipakai
 di hp tsb,coba pakai t-sel bs. Nah apakah indosat tdk dpt digunakan pd 
hp tsb? Tkp Lampung selatan(yg cm tercover 2G).thanks",1,0,1,Indonesian,https://twitter.com/ojoy84/status/1026542562314575873
Aug 7,@jiminyaucul,"@IndosatCare
 saya tadi topup pulsa dri kemaren, tpi kenapa sampai sekarang belom 
masuk juga ya? padahal sudah dpt sms dari indosatnya juga tp status 
pulsa tetap habis atau masa tenggang.",1,0,1,Indonesian,https://twitter.com/jiminyaucul/status/1026516906797236224
Aug 6,@ekaSamherma,"Teknisi nya kerjaannya ngapain sih, cuma duduk duduk doang yaa, pemeliharaan kok dr seminggu kagak selesai selesai",0,0,1,Indonesian,https://twitter.com/ekaSamherma/status/1026476675284885504
Aug 6,@awan_chelseafc,"@IndosatCare
 setiap malam didaerah saya, candimulyo, magelang, sinyalnya sllu jelek.
 Buat internet lambat. Trs kmrn hbs isi plsa 10rb lsg hbs pdhal data 
udah dimatiin, sy pke krtu m3. Trima kasih",1,0,1,Indonesian,https://twitter.com/awan_chelseafc/status/1026475671231418371
Aug 6,@Denis_Alhamidi,"DM saya gk perna dibalas, pulsa hilang mulu..
Kembalikanlah indosa",0,1,1,Indonesian,https://twitter.com/Denis_Alhamidi/status/1026401099618504704
Aug 6,@cececuid,"@IndosatCare
 mau tanya info min, saya sudah upgrade simcard menjadi 4G , tapi muncul
 notifikasi bahwa sim masih ada di jaringan 2G/3G dan sinyal untuk 
internet menjadi tersendat. 
mohon info penyelesaiannya ? terima kasih.",1,0,0,Indonesian,https://twitter.com/cececuid/status/1026372667593515008
Aug 6,@Nhea2706,"Minn
 mau tanya ? Untuk tarif perkb kan 350 nii.. ketika paketan abis ada sms
 pemberitahuan masuk langsung data dimatikan kenapa sisa pulsa bisa jadi
 0 rupiah ?? Entah sisa pulsa cuma 1000 atau bahkan 20000 kenapa bisa 
langsung abis semua ?? Padahal ga sampe 5 detik lhoo matiinnya",0,1,1,Indonesian,https://twitter.com/Nhea2706/status/1026363544541908993
Aug 6,@ziziarrozi,"@IndosatCare selamat siang,  maaf nomer saya 085842607811 kok gak bisa buat internetan ya??  Tolong di cek dong..",1,0,0,Indonesian,https://twitter.com/ziziarrozi/status/1026350404668284928
Aug 6,@AnisaFaticha,"Haii kak,  saya mengirimkan keluhan saya mengapa pulsa saya selalu kesedot pada saat memaketkan pakrt yellow. Tolong lah saya @IndosatCare",1,0,3,Indonesian,https://twitter.com/AnisaFaticha/status/1026349641439178752
Aug 6,@YanWG79,cek DM saya donk,0,0,0,,https://twitter.com/YanWG79/status/1026347780107776000
Aug 6,@anie1215,DM tapi respon lama,0,3,3,,https://twitter.com/anie1215/status/1026347073082281985
Aug 6,@anie1215,@IndosatCare tolong ya kenapa hp anak saya ngk bisa you tube padahal kuota banyak terima kasih,0,2,2,Indonesian,https://twitter.com/anie1215/status/1026344802923606016
Aug 6,@m_rayhan29,"@IndosatCare
 mau nanya dong. Kenapa kecepatan 4G di hp saya cuman 60Kb/s ? Padahal 
kuota masih sisa banyak. Saya tinggal di daerah kebon jeruk jakbar. Hp 
udah sering di off lalu dinyalakan kembali",0,0,1,Indonesian,https://twitter.com/m_rayhan29/status/1026304888014233601
Aug 6,@thesasongkoo,"Sudah saya coba juga cara itu berkali-kali tapi nggak bisa, malah dipaksa beli extra kuota. Solusinya gimana?pic.twitter.com/vlnBuAX3cS",0,0,0,Indonesian,https://twitter.com/thesasongkoo/status/1026273209207799808
Aug 6,@samhaidy,@IndosatCare Sampe kapan mau terus malingin pulsa pelanggan kayak gini? Nggak ngapa2in ujug2 terdaftar....pic.twitter.com/q7Bvd3QDia,0,0,0,Indonesian,https://twitter.com/samhaidy/status/1026168529022676993
Aug 5,@khoerul_umam,"Jangan
 lupa juga doain jaringan indosat biar ga lemooooooooooooooot dan sering
 ilang kaya sekarang.. ga ada gempa ga ada bencana kondisinya kaya gni..
 duh elah.. jadi salah fokus.. Al-fatihah untuk sodara2 kita di Lombok 
dan sekitarnya.. serta JARINGAN INDOSAT!",2,0,8,Indonesian,https://twitter.com/khoerul_umam/status/1026126276476592128
